term,cur,prev,diff,total,ma7,z_like
애플,17,21,-4,265,16.143,0.171
아이패드,6,1,5,24,3.143,1.03
노트북,5,2,3,112,3.857,0.386
스마트폰,4,2,2,71,2.714,0.486
lg전자,4,5,-1,296,13.714,-2.065
oled,4,2,2,279,13.857,-2.087
ar,3,2,1,41,1.857,0.484
맥북,3,3,0,37,3.0,0.0
디스플레이,3,2,1,167,6.571,-1.002
tv,3,4,-1,285,11.429,-1.924
구글,2,0,2,46,0.857,0.593
모니터,2,1,1,76,5.0,-0.927
lg디스플레이,2,1,1,113,6.429,-1.253
삼성전자,2,3,-1,387,8.571,-1.673
고성능,1,0,1,14,0.286,0.465
태블릿,1,0,1,14,0.286,0.465
csot,1,0,1,5,0.286,0.465
인텔,1,0,1,52,0.714,0.155
모바일,1,1,0,27,1.0,0.0
byd,1,1,0,17,1.0,0.0
사이니지,1,0,1,9,1.0,0.0
갤럭시,1,1,0,45,1.286,-0.134
공급망,1,0,1,50,2.286,-0.512
레노버,1,0,1,74,2.571,-0.604
아이폰,1,0,1,69,2.714,-0.648
엔비디아,1,1,0,225,3.286,-0.813
xr,1,3,-2,148,3.429,-0.852
폴더블,1,0,1,86,3.857,-0.964
sk하이닉스,1,2,-1,77,4.286,-1.07
