date,types,title,url
2025-10-08,LAUNCH,"""10년 넘게 쌓아온 기술력 복리 효과… LG 올레드 TV왕좌 굳건""",http://www.biztribune.co.kr/news/articleView.html?idxno=341303
2025-10-08,"INVEST,LAUNCH","'스마트폰에 노트북까지' 판커진  OLED …삼성·LGD, 기회 온다",https://www.mt.co.kr/industry/2025/10/08/2025100215504710040
2025-10-08,LAUNCH,"""기술의 복리 효과"" LG 올레드( OLED ) TV, 10년 넘게 세계 선두 굳건",https://www.upkoreanews.kr/news/articleView.html?idxno=95773
2025-10-08,LAUNCH,"삼성전자 'XR 헤드셋', 이달 출격…흥행 불씨 살린다",https://www.newsway.co.kr/news/view?ud=2025100223254697743
2025-10-08,"INVEST,LAUNCH",LG디스플레이 “한국 디스플레이 미래는  OLED …기술 리더십 강화할 것”,https://www.inthenews.co.kr/news/article.html?no=77803
2025-10-08,LAUNCH,"[초점] 삼성디스플레이, 애플 첫 폴더블 아이폰  OLED  독점 공급",https://www.g-enews.com/view.php?ud=202510080748115256fbbec65dfb_1
2025-10-08,LAUNCH,"""LG 올레드 TV, 10년 넘은 기술 '복리효과'로 선두 유지할 것""",https://www.yna.co.kr/view/AKR20251002163000003?input=1195m
2025-10-08,INVEST,[위기의 한국 TV]① 中 기업이 점유율 추월…가격 경쟁 불가항력,https://www.news1.kr/industry/general-industry/5935169
2025-10-07,"INVEST,LAUNCH","BOE ""올해 상반기  OLED  7100만장 출하""",http://www.thelec.kr/news/articleView.html?idxno=41884
2025-10-07,"ORDER,PARTNERSHIP","탑런토탈솔루션, LG디스플레이 검사장비 첫 수주…밸류체인 확장 시동",https://www.newsis.com/view/NISX20251002_0003354313
2025-10-07,"LAUNCH,PARTNERSHIP,REGUL","[K산업의 저력]LG전자, 특화 제품으로 유럽 시장 승부수",https://www.asiatime.co.kr/article/20250929500464
2025-10-07,"CERT,INVEST,LAUNCH",애플 폴더블 폰 출시...K-디스플레이 업계 기대감↑,https://www.mediapen.com/news/view/1047834
2025-10-07,LAUNCH,"""늙고 느려"" 중국 빠른 추격에 TV가 흔들린다…LG·삼성 TV 체질 개선 속...",https://www.sedaily.com/NewsView/2GZ33DB229
2025-10-07,LAUNCH,"삼성전자, 갤럭시 Z 폴드7, '가로선 디스플레이 결함' 첫 보고",https://www.abcn.kr/news/articleView.html?idxno=83286
2025-10-06,"INVEST,LAUNCH,ORDER",애플 폴더블 수혜자 “나야 나”…삼성D 선두로 LGD 추격전,http://www.newstomato.com/ReadNews.aspx?no=1276897&inflow=N
2025-10-06,LAUNCH,"정철동 LGD '제조업 AX' 승부수 적중...""전사 수익성 개선 견인""",https://daily.hankooki.com/news/articleView.html?idxno=1279726
2025-10-06,"INVEST,LAUNCH","""올해 모니터용  OLED  60.9% 성장...대형  패널  출하 견인""",http://www.thelec.kr/news/articleView.html?idxno=41867
2025-10-06,LAUNCH,"삼성, 中 전용 폴더블폰 출시…프리미엄 수요 공략",http://www.fnnews.com/news/202510041237282044
2025-10-05,LAUNCH,"OLED  시장, 한국 83.7% 압도적 우위 이어간다, 삼성디스플레이 54,3%, LG디...",https://www.autodaily.co.kr/news/articleView.html?idxno=537401
2025-10-05,LAUNCH,'중대형  OLED ' 올해 성장세 뚜렷…삼성·LGD 매출 확대 기회,https://zdnet.co.kr/view/?no=20251003230239
2025-10-05,CERT,원익IPS 주가 어깨춤... 차세대 반도체 장비 시장서 독보적 기술력 확보,https://www.pinpointnews.co.kr/news/articleView.html?idxno=382964
2025-10-05,"CERT,LAUNCH",FCC 문서로 유출된 애플 M5 탑재 신형 맥북·아이패드 프로…이달 공개...,https://www.ddaily.co.kr/page/view/2025100423481128669
2025-10-04,INVEST,향후 5년간 반도체·바이오·AI 중심 대규모 인재 투자,http://www.newsmaker.or.kr/news/articleView.html?idxno=169968
2025-10-04,"INVEST,ORDER","파인텍, 세계 최초 공용 BONDING 장비 개발로 기술력 입증",https://www.pinpointnews.co.kr/news/articleView.html?idxno=382893
2025-10-04,LAUNCH,"""추석에도 쉴 수 없다""…반도체 24시간 풀가동, 왜?",https://www.newsis.com/view/NISX20250926_0003345605
2025-10-03,INVEST,"[초점] BOE, 8.6세대  OLED 에 630억 위안 투자…애플 공급망 재편 신호탄",https://www.g-enews.com/view.php?ud=20251003122511305fbbec65dfb_1
2025-10-03,LAUNCH,"아이폰17, 기대이상 초기 흥행… 동반상승 韓 업체는?",https://www.ajunews.com/view/20251002130329027
2025-10-03,LAUNCH,한국  OLED 패널  출하량 급증 LG디스플레이 아이폰17 효과,https://www.stardailynews.co.kr/news/articleView.html?idxno=503371
2025-10-03,LAUNCH,"[추석기획] 애플 모멘텀-디스플레이, 2026년 승부처는 '폴더블'",http://www.srtimes.kr/news/articleView.html?idxno=185740
2025-10-03,INVEST,아이폰17 효과 본격화…3분기 미소 짓는 삼성·LG디스플레이 [소부장디...,https://www.ddaily.co.kr/page/view/2025100215492591508
2025-10-03,"INVEST,LAUNCH","[종목UP&DOWN] ""저성장 늪에서 탈출""···LG디스플레이 목표가 연이은 상...",https://www.sisajournal-e.com/news/articleView.html?idxno=415825
2025-10-03,"CERT,INVEST,REGUL",3년 뒤면 중국이 韓 생산 능력 '추월'…8.6세대  OLED 가 승부처,https://www.mt.co.kr/industry/2025/10/03/2025100211161053722
2025-10-02,"INVEST,LAUNCH","""내년 삼성D 폴더블 출하량 40%가 아이폰용""",http://www.thelec.kr/news/articleView.html?idxno=41821
2025-10-02,LAUNCH,"MSI, '이터널 리턴 시즌8 파이널' 공식 모니터 파트너 참가 및 체험 부스...",https://www.inven.co.kr/webzine/news/?news=310233
2025-10-02,"LAUNCH,ORDER","탑런에이피솔루션, LG디스플레이 양산 검사장비 첫 수주",https://www.hankyung.com/article/202510023830i
2025-10-02,LAUNCH,삼성의 '자신감'… '갤럭시XR' 22일 출시 전 실물 국내 공개 [베일 벗은...,http://www.fnnews.com/news/202510021616176962
