term,cur,prev,diff,total,ma7,z_like
xr,8,0,8,136,2.286,2.275
lg화학,4,0,4,6,0.571,1.953
노트북,6,2,4,100,2.571,1.317
갤럭시,6,0,6,56,3.143,1.03
스마트폰,5,1,4,80,3.0,0.732
올레드,1,0,1,32,0.143,0.622
kaist,1,0,1,12,0.286,0.465
기아,2,0,2,21,1.429,0.26
모바일,1,1,0,31,1.143,-0.069
삼성디스플레이,1,0,1,38,1.429,-0.195
아이폰,2,1,1,80,3.143,-0.412
sk하이닉스,2,1,1,89,3.429,-0.501
폴더블,3,2,1,116,5.857,-0.835
oled,4,2,2,222,7.286,-0.888
디스플레이,4,0,4,200,10.571,-1.546
