term,cur,prev,diff,total,ma7,z_like
현대모비스,2,0,2,5,0.571,0.814
qned,1,0,1,1,0.143,0.622
딥엑스,1,0,1,1,0.143,0.622
알파벳,1,0,1,7,0.286,0.465
메타,1,1,0,22,0.429,0.345
아마존,1,1,0,10,0.571,0.244
태블릿,1,1,0,20,0.714,0.155
사이니지,2,0,2,16,1.714,0.124
lcd,1,0,1,14,0.857,0.074
ar,1,1,0,32,1.0,0.0
스마트폰,3,3,0,81,3.571,-0.198
xr,2,2,0,115,2.571,-0.219
4k,1,0,1,19,1.571,-0.254
노트북,2,2,0,132,4.0,-0.667
모니터,1,0,1,78,4.429,-1.104
